"","Valor.Venta","int","precio.Metro2.casa","precio.Metro2.apart","n.banos","n.medio.banos","n.hab","zona","n.parqueaderos","tipo.inmueble","m.cuadra","km.parque","km.centrocom","km.estadio"
"2114",2996.708,0.071,9.27325784412849,1.37890366732531,2,1,1,2,3,0,206.4,14.88,5.1,135.06
"2115",3017.043,0.094,6.6458375517069,5.42848034375539,2,2,2,2,1,1,197,27.94,6.46,115.74
"2116",3348.077,0.086,7.70939131246614,4.20625441930543,3,1,3,2,1,1,203.2,25.58,3.44,12.53
"2117",2808.653,0.06,6.15472205112215,4.98372003505012,2,1,1,2,3,0,194.8,23.62,5.23,146.02
"2118",3064.092,0.072,7.64651979538346,3.06939982298003,2,1,2,4,2,1,198.6,26.02,9.2,196.78
"2119",3208.169,0.09,7.27448293752441,6.35930219118007,3,1,2,1,2,1,200.6,27.03,6.16,47.46
"2120",3586.321,0.051,7.63773824878431,6.62022889642611,4,3,4,2,1,1,201.6,15.34,3.28,127
"2121",2843.432,0.096,6.99167673790682,5.37452160119732,2,2,1,1,1,1,204.2,12.4,1.25,64.14
"2122",3357.338,0.093,6.91259995713917,5.86319750527272,4,2,3,2,1,1,198,1.66,5.9,158.94
"2123",3165.366,0.058,8.08506094632794,7.22836763434593,3,1,2,4,2,0,201,22.73,2.45,174.11
"2124",3222.833,0.089,7.5940538771091,5.43186523916793,3,2,2,2,2,1,201.4,16.71,4.52,54.76
"2125",2723.145,0.099,8.53915291160478,2.8005854928011,1,0,1,5,1,0,196.8,19.78,9.63,29.9
"2126",2870.069,0.053,8.68307230906674,4.39467852570572,1,1,1,2,1,1,198.6,28.85,4.25,185.12
"2127",3228.203,0.075,8.62495298397557,5.56349852433147,3,2,3,3,1,0,198.8,0.75,2.16,119.85
"2128",3378.422,0.078,9.31739787872016,6.12614470200918,3,1,3,1,2,1,196.6,19.69,9.16,188.52
"2129",2690.105,0.075,7.14602926111009,4.85499137604438,1,1,1,5,3,0,198.6,2.78,3.36,11.69
"2130",2898.779,0.086,8.10114833101354,7.9954211542036,1,0,1,3,3,1,195,10.69,9.21,66.96
"2131",3352.464,0.051,8.16966858921426,4.3964502515323,3,1,3,2,2,1,210.4,3.06,4.66,33.88
"2132",3004.956,0.081,8.70518778877108,4.8290249040482,2,1,2,5,1,0,198.8,22.71,3.83,90.9
"2133",3383.137,0.079,7.50058748344548,5.55813781043421,4,3,3,2,2,1,194.6,7.28,2.58,98.93
"2134",3346.465,0.096,7.45475472094443,5.05019981443103,4,2,3,1,1,0,203.6,24.03,6.43,37.16
"2135",3132.562,0.086,7.07968141493827,8.81904262548008,3,1,2,3,2,0,199.6,15.8,4.08,108.29
"2136",3144.024,0.056,8.36497423616114,4.73182808771763,3,2,2,2,1,1,199.6,4.22,9.92,183.98
"2137",2864.407,0.09,6.89281896510454,7.33890293661451,2,1,1,2,2,0,204,18.51,0.46,163.01
"2138",3075.241,0.06,8.29200350469575,7.51780571228882,2,2,1,3,3,1,200,14.81,3.49,111.94
"2139",2779.059,0.051,6.7188342452988,4.51913358560051,1,1,1,3,3,0,201.4,20.78,7.08,164.12
"2140",2796.867,0.099,9.0250167144108,5.11979173609683,1,0,1,4,3,0,203.2,15.27,7.42,4.37
"2141",2938.794,0.091,7.74458038812061,5.00611567658065,2,1,1,5,3,1,197.2,26.17,1.61,29.24
"2142",3039.633,0.055,6.15649873695039,6.98739005619075,3,2,2,2,3,0,190.4,8.96,4.61,98.7
"2143",3398.335,0.077,7.83796224644817,5.96862583014825,4,2,3,3,2,0,204,13.5,8.65,132.09
"2144",2840.722,0.06,6.43882042931151,6.00729171724433,1,1,1,4,2,1,201.4,15.39,2.65,103.91
"2145",3241.897,0.064,8.1688455685971,7.71440594902828,3,1,3,3,2,0,198.2,6.39,0.78,176.8
"2146",2818.077,0.073,9.05269490201471,5.478987329323,1,1,1,2,2,1,199.2,15.43,3.91,119.3
"2147",2802.302,0.08,8.02984079434186,5.97584473378105,1,1,1,2,2,1,197.6,4.2,6.22,175.9
"2148",3131.426,0.068,8.40350368908115,4.67951089766061,2,1,2,2,2,1,199.2,28.17,9.43,114.33
"2149",3339.611,0.074,7.39093829966212,8.59569711431064,3,1,3,5,1,1,200.2,24.92,5.59,104.17
"2150",3219.44,0.067,7.47507529184201,7.46187818642483,3,2,2,3,3,1,199,22,3.11,183.56
"2151",2811.783,0.069,5.37812251968636,5.74817075624758,1,0,1,4,3,1,200.4,25.14,6.18,181.5
"2152",3368.14,0.088,8.96035497926512,5.91327146367671,4,1,3,4,2,0,201,13,2.08,0.73
"2153",2924.899,0.055,7.26213446468663,5.56539090599053,2,1,1,5,2,1,197.8,21.07,3.69,193.4
"2154",2918.279,0.062,7.60375871975466,7.34220492552403,2,1,1,5,2,1,199.4,11,5.97,38.08
"2155",3220.93,0.086,7.37681887021249,5.18492126602467,3,2,3,1,1,0,203,9.2,0.64,94.1
"2156",2751.387,0.075,6.54896969371393,8.82291821593114,1,0,1,4,2,0,201.8,19.47,3.2,69.87
"2157",2836.152,0.062,7.34611065652353,7.51075077130385,1,1,1,2,1,1,204,18.41,9.01,107.05
"2158",2809.88,0.09,7.44351755042284,6.5008747297319,1,0,1,5,1,1,201.2,18.54,8.95,108.53
"2159",3452.491,0.056,7.48903670164711,6.65752973743281,4,2,3,3,2,1,200.2,25.51,6.51,47.21
"2160",2764.813,0.08,7.61750900397564,5.10289157346646,1,0,1,3,2,1,198.2,2,8.01,101.41
"2161",3066.875,0.097,6.72148414802199,4.97884262141391,3,2,2,3,1,0,200.2,19.15,7.83,7.47
"2162",2968.912,0.064,9.07138948961311,2.87699523068282,2,1,2,2,2,0,198.6,10.52,4.98,22.51
"2163",3207.297,0.079,8.48095868653894,4.44847402347281,3,1,3,4,1,0,201,3.92,8.66,83.96
"2164",3169.133,0.053,8.94329452225626,5.17003589673635,3,1,2,2,2,0,201.8,18.16,9.63,73.72
"2165",3441.692,0.08,5.94943196101178,6.1081009766913,4,2,3,3,2,1,203.8,24.39,3.89,169.01
"2166",3453.454,0.053,8.87680913957202,3.97784201151935,4,2,3,1,2,1,199.8,19.8,4.2,185.45
"2167",3011.008,0.077,6.50965142612257,5.86346211446733,2,1,2,2,3,0,200,13.67,2.6,142.57
"2168",2720.882,0.081,7.54689326924739,6.67681741888285,1,1,1,3,2,0,199.2,3.72,3.33,76.61
"2169",3003.065,0.051,8.37544294621653,5.24953115697248,2,1,2,5,1,0,201.2,21.52,8.66,111.33
"2170",2968.337,0.069,5.80896808465339,3.51056472608964,2,1,2,5,3,1,204.2,24.25,5.75,101.08
"2171",2939.418,0.094,7.20777155899688,4.56022188398448,2,2,2,2,1,0,200,12.06,2.85,123.22
"2172",3327.195,0.054,9.28520240823559,3.04705971614119,3,1,3,2,1,1,199.6,16.91,8.38,19.02
"2173",3116.258,0.058,6.91949540683994,6.38865380769602,2,1,2,5,2,1,201.4,24.1,4.92,0.82
"2174",3203.043,0.09,7.30472687543426,4.04960565391785,3,1,3,4,1,0,201,9.84,9.49,108.88
"2175",3292.07,0.061,9.67409010303155,3.11759880756695,3,1,3,2,2,0,201.2,20.5,5.42,154.57
"2176",3158.236,0.093,7.91349689931857,5.23461775427404,3,2,2,5,1,1,200.2,28.06,9.53,195.88
"2177",3072.836,0.092,6.2929473332525,7.05638360360568,3,1,2,2,1,0,205,24.69,2.23,75.47
"2178",3167.447,0.096,9.57928949139431,3.32014117549336,2,2,2,1,3,1,201.2,16.87,5.34,64.77
"2179",3133.566,0.071,6.58126455634888,4.21536587532862,3,1,2,1,3,1,200.6,11.51,8.38,86.04
"2180",3003.185,0.082,7.51539686160977,6.67782608772183,2,1,2,2,1,0,207.8,6.71,6.67,59.62
"2181",2764.212,0.054,8.17916941519416,5.63931224462128,1,1,1,1,1,0,198.6,19.05,6.26,116.41
"2182",2942.055,0.051,9.25928110492728,4.61341757156597,2,1,1,4,2,1,198.2,3.15,3.98,97.76
"2183",2749.787,0.07,6.14717784674888,4.53027675486117,2,2,1,4,1,0,199.2,18.74,5.48,65.97
"2184",2760.526,0.074,7.23706033587968,7.34093084670315,1,0,1,3,3,0,192,28.78,7.23,176.16
"2185",2706.103,0.056,8.41237933953385,6.38373098639054,1,1,1,4,1,0,200.8,8.17,0.62,198.13
"2186",3066.05,0.058,5.39578475536676,6.36293221719311,2,1,2,2,1,1,201,26.94,9.46,124.1
"2187",3317.822,0.071,7.41162220908635,5.30998148438013,4,2,3,2,1,0,200.2,18.24,2.36,101.36
"2188",3012.962,0.084,6.78765667473689,6.71584448853003,2,1,2,2,3,0,199,18.21,0.37,4.81
"2189",3078.582,0.087,7.97325129745595,8.02837593777725,2,1,2,3,1,1,196.8,20.58,2.29,60.87
"2190",3238.691,0.066,8.26554013452112,4.00690819121936,3,2,3,4,1,0,199.8,25.95,4.61,60.12
"2191",3096.695,0.083,9.23439626240336,6.35805601356567,3,2,2,4,1,0,200.8,4.47,4.63,191.37
"2192",3142.534,0.095,9.03216828099888,4.43607616677093,3,2,2,3,2,0,200,29.28,0.45,63.88
"2193",2810.801,0.075,8.17073001385113,6.82228742556214,1,1,1,4,3,0,204.2,22.13,3.62,136.61
"2194",3295.615,0.084,6.63433667901545,4.78007471572668,3,2,3,3,1,1,198.4,23.1,0.34,141.29
"2195",3279.813,0.064,7.95019952792395,4.94253001068505,3,2,3,2,2,0,200.2,28.85,4.52,81.39
"2196",3328.511,0.099,8.42165388341327,4.6119465085217,3,1,3,2,1,1,200.6,12.55,8.4,52.47
"2197",3452.125,0.054,7.34192232252219,4.63238858129437,3,1,2,4,2,0,199.8,8.77,2.06,15.32
"2198",2738.641,0.055,8.74522777332775,5.29249995869216,1,1,1,5,2,0,200.8,2.81,2.63,175.81
"2199",2812.851,0.065,7.05495727585728,2.75031797117863,2,1,1,1,2,0,198.8,29.29,3.02,195.75
"2200",2993.217,0.062,8.99392492065614,7.21224187979128,2,1,1,4,2,1,202.4,19.33,2.37,174.44
"2201",2969.574,0.081,6.84881996033362,4.70516268638264,2,1,2,1,3,0,199.2,7.29,4,28.21
"2202",3159.292,0.064,8.63080961178993,6.71991797686307,2,1,2,2,3,1,196.8,28.42,8.91,131.42
"2203",3024.848,0.088,6.35047892151183,6.40007957775605,3,2,2,5,2,0,199.2,5.5,2.11,119.15
"2204",3069.971,0.071,7.72329400532293,7.30854259451194,2,1,2,3,1,0,203.6,25.9,1.1,32.66
"2205",3106.423,0.06,7.84212993816248,5.44727490557117,3,2,2,1,2,0,203.8,8.62,9.69,141.96
"2206",3095.579,0.081,7.10658695944257,9.61130882164968,2,1,2,5,1,1,200,25.98,3.08,25.71
"2207",3304.154,0.066,6.81928437609459,5.32289619582968,3,1,3,3,1,1,198.4,28.26,5.58,98.11
"2208",2917.415,0.059,7.86781572100682,4.66783676769664,2,1,1,1,2,1,199.6,12.26,3.69,189.54
"2209",2810.264,0.092,7.13245668485639,4.48809012646762,2,1,1,4,2,0,199.8,11.39,0.85,119.4
"2210",2744.33,0.071,9.03171881034311,3.21243444865185,1,1,1,1,3,0,199.6,1.47,9.38,159.39
"2211",3282.193,0.094,9.85725090434757,5.69636313134155,3,2,2,1,2,1,203.8,29.59,4.29,86.06
"2212",3324.735,0.084,8.25358314291228,5.02805183924812,3,1,3,3,2,1,198.4,12.59,7.57,101.29
"2213",3442.32,0.086,8.61581436824825,3.48108337095588,4,3,3,4,2,1,200.2,3.41,9.99,31.4
"2214",3130.68,0.098,6.1568568559045,3.43300555248143,3,2,3,1,1,0,199,15.87,5.94,174.92
"2215",2821.386,0.085,7.13417436895735,4.64895018532013,1,1,1,3,2,1,200.4,9.36,0.48,107.61
"2216",3142.205,0.098,8.06100775563872,4.65525554203671,3,1,3,4,2,0,199.8,11.77,6.52,103.49
"2217",2704.458,0.097,7.20847768179529,5.87624313297597,1,0,1,4,2,0,196.2,14.08,2.47,95.02
"2218",3479.838,0.077,9.13105332137893,7.76716656191676,4,1,3,5,2,1,198.2,13.13,4.77,150.99
"2219",2816.778,0.091,7.66607424962056,4.85974890575819,1,0,1,5,2,1,200.8,8.12,8.32,65.04
"2220",2991.257,0.076,8.37860973488821,4.14276484403047,2,1,2,3,3,0,197.8,8.13,2.35,175.04
"2221",3118.866,0.077,6.03761264928774,2.05729764155329,3,2,2,3,2,1,198.8,2.85,0.83,13.74
"2222",2785.819,0.074,5.56240167010366,6.63219862400138,2,1,1,5,1,0,197.6,25.91,8.25,103.67
"2223",3189.124,0.054,7.06464896474669,5.83280444315712,3,2,2,3,2,1,199.2,23.47,6.65,147.41
"2224",3038.896,0.071,8.35719767052118,5.69789021947259,3,2,2,5,1,0,201.2,7.18,2.62,102.78
"2225",3092.486,0.092,5.67662609330394,3.52717696528553,3,2,2,4,1,1,201,22.11,8.7,55.24
"2226",3142.844,0.066,7.12797243167569,8.14154496846914,3,1,2,1,3,0,200.6,23.39,8.24,3.24
"2227",2886.29,0.081,8.78638632510065,5.51003180989279,1,1,1,4,3,1,198.8,11.48,7.82,74
"2228",3193.673,0.084,6.87624111009407,4.26605675580743,4,3,2,1,2,0,200.6,22.98,5.44,160.97
"2229",3363.12,0.078,7.12957123400225,7.00119364394512,3,2,3,2,3,1,200.8,17.77,0.31,178.48
"2230",3140.193,0.096,6.64003592242599,3.63250991382233,3,2,3,3,2,0,191.4,22.98,1.77,193.79
"2231",2708.012,0.096,6.76509556282094,6.18141899920543,1,1,1,3,1,0,197.8,29.72,5.19,93.72
"2232",3341.328,0.06,6.17712872520055,5.97323731805262,3,1,3,4,2,1,200.6,27.91,2.85,41.45
"2233",2773.35,0.087,6.85549484880354,5.29057716044436,1,0,1,3,2,0,204.2,14.5,7.76,65.87
"2234",2908.267,0.096,9.89580320173904,3.17496660319149,2,1,1,4,2,0,200.2,27.69,5.55,136.53
"2235",3063.134,0.062,6.08539046335435,5.12125494687466,3,2,2,3,2,1,194.4,24.12,4.09,36.25
"2236",3338.657,0.085,8.45505367041206,7.18462799220599,3,2,3,1,2,1,199.2,1.3,9.32,99.68
"2237",3357.769,0.065,7.4628286048877,6.49774164614513,4,2,3,5,1,0,202,25.1,6.88,78.07
"2238",3103.229,0.068,7.03644344185984,5.72644880530383,2,1,2,5,2,1,203.2,7.03,9.96,122.41
"2239",3442.579,0.086,9.2664357319998,4.63818018310855,3,2,3,3,3,1,202.2,15.94,6.72,43.83
"2240",3321.936,0.067,7.14080796952971,5.93494086460292,4,1,3,4,3,0,196.2,2.79,1.09,9.82
"2241",2787.124,0.089,7.10427698295081,5.31256940103416,1,0,1,4,2,1,196.2,19.17,0.8,181.99
"2242",2943.06,0.069,8.41157412852642,4.166955730183,2,1,1,4,2,1,197.8,12.32,7.96,82.83
"2243",2737.194,0.068,8.51205977649286,6.1533224358566,1,0,1,3,1,0,198.6,11.68,0.6,85.28
"2244",3327.327,0.056,8.32655224178667,5.69245556754227,4,3,3,4,2,0,197.8,14.33,7.15,28.1
"2245",3339.253,0.08,6.650003516211,5.81932512067977,3,1,3,1,2,1,201.2,22.95,4.42,140.4
"2246",3166.288,0.099,8.7306931784437,3.13377136456913,3,1,2,1,1,1,198.8,27.58,5.04,62.72
"2247",3392.324,0.065,6.43186735689591,6.8061735393456,3,1,3,3,3,1,200.8,25.75,4.42,175.71
"2248",2826.092,0.076,7.09212833291017,5.12997235889582,1,1,1,4,2,1,200.2,14.38,6.3,157.43
"2249",3611.542,0.077,6.47841946904731,5.89056320835405,4,2,4,2,2,1,199.8,27.05,5.87,181.67
"2250",2800.843,0.058,6.4781060402342,6.17166556105953,1,0,1,5,1,1,199.4,21.4,3.66,83.47
"2251",3238.157,0.06,9.65569021526744,5.84418431874743,3,1,2,5,2,1,202,3.49,6.4,184.64
"2252",3201.209,0.056,6.33968669789461,5.2338201962287,3,1,2,4,3,1,201,25.64,6.56,12.13
"2253",3056.779,0.09,5.78235402156946,3.16767908839347,3,2,2,3,1,0,206,22.79,7.03,55.49
"2254",3490.627,0.081,6.89394922711995,7.87753203708049,4,2,4,1,1,1,197.4,21.85,2.97,191.75
"2255",3777.925,0.074,7.21091351915619,5.31321557165966,4,3,3,4,3,1,216.2,26.85,6.18,25.27
"2256",2894.757,0.075,8.86360922485304,4.64379647461921,2,1,1,1,1,1,196.6,12.38,3.92,24.73
"2257",2875.44,0.067,7.58082224347353,5.95118425100832,1,1,1,2,2,1,201.6,19.09,6.69,109.66
"2258",3230.498,0.094,7.75552727463156,5.03478946331937,3,2,2,2,3,1,200.8,14.78,0.55,198.12
"2259",3547.889,0.071,6.4623220515145,5.78848850065567,4,3,4,3,2,1,199,6.38,9.92,139.58
"2260",3503.948,0.065,7.41470803478734,6.67336630798716,4,2,4,5,2,0,204,10.11,6.77,107.82
"2261",2926.015,0.063,7.98770472457738,6.17730214761073,2,1,1,2,3,0,201.6,21.66,3.39,181.3
"2262",3054.682,0.055,5.98971702103955,5.75318490756339,3,1,2,5,2,0,201.4,19.84,1.9,69.29
"2263",3426.929,0.056,8.36135256184778,3.46424964945729,4,2,3,4,1,1,200.4,18.58,1.26,66.05
"2264",3033.448,0.088,6.3914188547129,8.98394314661445,3,2,2,5,1,0,199,19.58,6.24,41.17
"2265",2997.258,0.068,5.7030685331891,5.98894394710343,3,2,2,5,1,0,200.6,20.11,7.33,173.61
"2266",2766.805,0.053,7.54564154121989,6.67973646124195,1,1,1,2,3,0,199,20.5,3.54,137.6
"2267",2883.615,0.056,8.49900487415342,6.99328079746348,1,1,1,1,2,1,201,27.83,0.6,151.64
"2268",3117.755,0.068,8.02273893187921,7.93966355178056,2,1,2,3,2,1,202.4,19.82,6.48,61.06
"2269",3136.358,0.061,8.4713311118907,7.34161418469191,2,1,2,4,3,1,200.2,6.56,1.2,179.63
"2270",3612.773,0.074,7.60501166116006,5.40303486405642,4,2,4,1,3,1,198.4,7.66,5.99,13.64
"2271",3196.545,0.081,6.26652119589309,5.92146623418784,3,1,3,1,2,0,198.6,7.76,9.02,10.35
"2272",3525.929,0.097,6.75729858056151,6.80368836378076,4,2,4,1,1,1,201.4,1.14,9.7,41.68
"2273",2945.289,0.095,5.55994859053944,5.5342662031583,2,1,2,5,2,0,200.4,20.02,0.7,164.48
"2274",3492.133,0.064,7.72703818051974,8.83183577389839,4,2,4,5,3,0,201.2,4.07,2.54,64.44
"2275",2705.275,0.051,8.15280475469501,4.10407428866236,1,1,1,4,2,0,198.8,2.58,5.87,107.52
"2276",3231.257,0.066,6.26421339653509,8.76891346347395,3,1,3,2,2,0,203.8,3.92,3.12,50.01
"2277",3368.396,0.077,6.49412367401235,5.32251656462263,4,3,3,2,1,1,196.6,16.98,4.12,149.64
"2278",3575.554,0.066,6.42677682772277,6.73878170020229,4,2,4,5,3,1,198.2,10.46,4.31,169.54
"2279",3219.773,0.073,6.8475691486758,4.24473310746433,3,1,3,4,2,0,200.6,12.16,3.62,197.44
"2280",3061.319,0.058,6.32054404650721,5.93511277278285,2,2,2,3,2,1,198.4,11.34,6.47,132.81
"2281",3060.483,0.054,6.98924095875941,5.81043865518619,3,2,2,3,2,0,198.8,5.89,6.02,48.36
"2282",3219.769,0.072,7.42427374044974,5.22820820456482,3,2,2,5,3,1,200.2,11.53,5.76,190.16
"2283",2988.426,0.099,6.13027059033217,4.94486993550053,2,1,1,3,3,1,203.4,23.57,9.78,195.34
"2284",2950.386,0.053,5.84306362565316,6.41923115937714,2,1,2,2,2,0,203.2,4.35,7.77,141.67
"2285",2848.355,0.097,8.08053261959206,2.96921872636099,2,1,1,5,2,0,198.8,21.33,1.66,75.68
"2286",2882.53,0.09,7.03601496105357,6.15626746955502,2,1,1,3,2,0,202.2,6.56,7.87,172.3
"2287",3138.223,0.095,9.3426495557568,5.34577887299044,3,1,2,3,2,0,202,12.48,9.89,195.41
"2288",3042.236,0.066,8.37461977277857,4.85077131349341,2,1,2,2,1,1,198.4,13.05,4.67,132.47
"2289",2805.265,0.095,7.38265592596783,5.73177278092466,2,1,1,1,1,0,202.6,9.39,9.82,80.45
"2290",3083.278,0.069,7.64445060565524,3.85737539929131,2,1,2,4,2,1,199.8,5.44,5.53,36.33
"2291",3030.679,0.067,7.02932287577663,4.34558990243438,3,2,2,5,2,0,198.8,2.94,5.12,13.94
"2292",3316.099,0.061,7.30152958973606,6.30721538011757,4,2,3,5,3,0,202,1.07,3.14,153.88
"2293",2852.225,0.067,8.42157164793233,6.69399557378121,2,1,1,3,2,0,200.4,7.18,5.03,147.14
"2294",3254.46,0.066,9.55628654903897,4.67899312700265,4,1,2,4,3,0,198.6,13.22,4.66,194.2
"2295",3023.916,0.053,6.51297674650956,6.0455812885751,2,1,2,3,2,0,204,13.62,6.53,91.07
"2296",2865.767,0.076,5.72613195863295,3.88537483086375,1,1,1,3,3,1,206.8,21.42,2.16,61.88
"2297",3155.186,0.056,9.0720140443973,5.50173335856242,4,1,2,3,1,0,199.6,2.23,0.78,6.2
"2298",2677.633,0.067,6.08199891669195,4.62280940263796,1,1,1,2,1,1,196.4,16.28,8.31,195.37
"2299",2921.838,0.099,7.38827749862015,6.79456673688488,1,0,1,3,2,1,200.2,24.7,2.39,133.48
"2300",3370.422,0.069,8.00004641225192,8.50604511101706,3,1,3,4,2,1,200.8,22.6,1.7,65.06
"2301",3252.84,0.065,7.46628422940572,6.13814785280465,3,2,2,3,3,1,199,20.2,5.43,110.84
"2302",2995.285,0.091,9.13507410217558,6.22124420145785,2,1,1,3,2,1,200,21.61,2.01,142.08
"2303",2857.888,0.068,5.50999185147493,3.1943442495377,1,0,1,1,3,1,201.6,29.98,7.39,16.56
"2304",3053.318,0.064,8.10768318278535,5.5353244241538,3,2,2,4,2,0,194.4,2.2,1.79,127.18
"2305",3134.158,0.099,8.20197878322522,3.34220393328602,3,2,2,1,3,0,200.8,12.25,4.33,98.05
"2306",3257.292,0.093,8.07746961924033,7.48370280590838,3,1,3,4,2,0,201.6,2.26,3.2,52.89
"2307",2788.833,0.053,8.07907967212917,4.67431947416891,1,0,1,1,2,0,200.6,20.04,6.73,196.34
"2308",3018.563,0.084,6.66810923531468,6.62957207939185,2,1,2,5,1,1,198.4,7.74,4.06,139.31
"2309",3111.343,0.083,7.78381552671957,5.24266953010639,3,1,2,3,3,0,199.6,4.24,9.84,156.41
"2310",3238.31,0.081,7.44508235764758,7.08709399393695,4,2,2,1,1,1,200,7.76,6.08,190.86
"2311",3026.252,0.073,8.2044119547935,6.55456744556556,2,1,2,1,2,1,201.6,5.95,8.94,100.05
"2312",2869.145,0.051,7.57460608577204,6.07596915547415,1,1,1,4,3,1,196.4,23.98,4.92,38.78
"2313",2792.526,0.068,7.41470054084451,6.19951732388439,1,0,1,2,3,0,198.8,14.07,6.75,44.1
"2314",3627.881,0.098,9.04185976007468,1.85222646585482,4,1,4,1,2,1,200.2,25.64,8.38,97.6
"2315",2809.986,0.096,7.44180518945069,4.67715332721384,2,1,1,1,2,0,200.8,1.39,7.18,93.83
"2316",3097.182,0.075,5.7624693076257,4.97790425853407,3,2,2,5,1,1,196.8,25.31,3.63,102.5
"2317",2877.265,0.058,6.2151700781733,4.78866353874778,2,1,1,3,1,1,199.6,24.07,1.09,108.52
"2318",2947.839,0.08,6.40688866424442,6.15658546957017,2,1,1,1,3,1,200.2,0.91,8.83,171.42
"2319",2866.525,0.058,8.52427442495651,5.91630167817825,2,1,1,3,2,0,202,18.52,1.77,106.03
"2320",3001.182,0.077,7.56112096569855,5.93896173446488,3,1,2,3,2,0,192.4,8.24,2.39,85.07
"2321",2920.532,0.051,7.26452042536991,7.20539503089255,2,2,1,3,2,1,196.4,12.67,7.42,99.09
"2322",2939.228,0.075,8.80934899936573,4.74967451052084,2,1,1,4,1,1,199.2,29.9,3.72,136.72
"2323",2751.984,0.084,6.42693646263148,5.97522967399666,1,1,1,3,2,1,198.8,2.68,8.33,10.46
"2324",2799.436,0.079,8.19985991793123,5.8898227432213,1,0,1,2,3,0,196.8,27.57,1.91,38.79
"2325",3338.892,0.085,8.23234946498448,9.33256474660825,3,2,3,3,1,1,198.2,24.74,8.72,60.72
"2326",3223.074,0.088,7.72252356040125,6.4059285202077,3,2,2,1,3,1,201.4,17.51,0.53,197.07
"2327",3224.409,0.085,8.2100931121745,4.11746919161779,3,1,2,5,2,1,199,20.04,0.55,79.85
"2328",3185.224,0.094,8.44351542706769,7.10599045460342,3,2,2,4,2,1,199,15.88,1.29,48.14
"2329",2890.238,0.066,8.61230330428087,6.91507769447212,1,1,1,2,1,1,202,25.51,3.96,32.56
"2330",3318.985,0.055,7.12028449961238,7.18479319157789,4,3,3,3,1,0,200.8,9.74,3.69,128.53
"2331",3090.62,0.051,6.48618657831926,5.82035228470916,3,2,2,5,1,0,198.4,14.92,8.36,42.96
"2332",3126.028,0.093,9.27361633449692,7.69265970577135,3,2,2,5,1,0,199.8,11.9,8.24,38.54
"2333",3381.27,0.083,8.4481026595469,8.44441485274586,3,2,3,2,2,1,203.8,22.69,4.99,158.63
"2334",2928.467,0.056,8.66228926809864,5.42205732223433,2,2,1,4,3,0,199.2,28.46,8.73,106.88
"2335",3361.426,0.079,7.85476811534904,6.60861619962741,4,2,2,2,2,1,207.2,25.87,8.66,92.05
"2336",3205.067,0.073,7.49231235228996,5.151549240174,3,2,2,5,2,1,201.4,16.13,5.88,6.73
"2337",2838.554,0.073,7.80049603458774,5.15121138468015,1,1,1,4,2,1,200.4,16.86,1.62,128.03
"2338",3051.568,0.067,7.60052349442031,6.96688069807003,3,1,2,3,1,0,200.6,14,0.79,175.14
"2339",2673.644,0.065,6.04183148909906,3.93492441342273,1,1,1,3,1,0,201.2,14.46,1.86,116.59
"2340",3207.6,0.069,7.74398254404686,7.48679098538668,3,1,3,3,2,0,202.2,6.5,3.94,36.95
"2341",3179.032,0.08,6.44875440118818,5.81134333765024,3,2,3,5,1,0,200.8,3.74,4.25,28.22
"2342",3397.249,0.099,7.78345826238032,5.76251923521925,3,2,3,4,3,1,193.4,22.34,0.65,34.82
"2343",3294.975,0.06,7.76418938306683,5.87400715948397,3,2,3,2,2,1,200,0.88,3.81,53.84
"2344",3030.738,0.075,7.41192279708681,5.72215526099366,3,2,2,1,2,0,194.6,9.9,7.89,182.38
"2345",2849.066,0.059,7.94507416639254,4.45737963607021,1,0,1,2,2,1,199.4,15.16,8.72,25.11
"2346",3404.324,0.063,9.37398865921329,6.33143544975988,4,2,3,1,3,0,199.8,11.73,2.24,41.43
"2347",2851.145,0.06,6.7752384186852,3.65535016899205,2,1,1,2,3,0,198.6,23.52,1.88,75.79
"2348",2828.211,0.061,7.39491050502255,7.05805872349308,1,1,1,3,2,1,196.8,9.49,3.47,160.41
"2349",2814.649,0.066,7.65958402251634,4.35681181574909,2,1,1,5,2,0,198.4,19.82,2.31,17.99
"2350",3310.842,0.069,8.55495188900543,3.1095438980256,3,2,3,3,2,0,200.6,14.41,1.15,158.09
"2351",2726.384,0.055,6.86569735168077,4.07474163132725,1,1,1,5,2,0,203,19.08,5.16,187.05
"2352",3300.559,0.079,7.68473237486613,5.8634262215186,4,2,2,5,1,1,201.6,23.48,2.87,147.72
"2353",2878.239,0.051,5.62328486561162,6.13569768770325,2,1,1,4,3,1,196.4,16,5.94,52.36
"2354",3553.48,0.085,9.6889006489264,4.49088521484795,4,2,4,4,2,0,200.6,14.36,9.39,17.99
"2355",3039.395,0.063,5.90349334050523,5.71409532025899,3,2,2,2,1,0,198,24.62,3.93,171.31
"2356",3202.081,0.062,5.61067524033816,7.04366015711705,3,1,3,3,2,0,197.2,15.56,9.99,25.71
"2357",3436.52,0.063,9.30891736125993,7.10880753530301,3,2,3,1,3,1,198.4,26.09,0.38,85.24
"2358",2780.796,0.098,7.43143338474005,7.45894684089104,1,0,1,3,1,1,196.4,2.35,8.59,166.16
